,speaker,path
2501,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960788.mp3
2502,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960789.mp3
2503,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960791.mp3
2504,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960792.mp3
2505,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960811.mp3
2506,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960812.mp3
2507,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960813.mp3
2508,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960814.mp3
2509,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960815.mp3
2510,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960861.mp3
2511,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960862.mp3
2512,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960863.mp3
2513,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960864.mp3
2514,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960865.mp3
2515,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960871.mp3
2516,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960872.mp3
2517,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960873.mp3
2518,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960874.mp3
2519,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960875.mp3
2520,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960883.mp3
2521,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960886.mp3
2522,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960888.mp3
2523,958067066f3452c9154c08ea44244af698a925f313b698cca6e1e3bc4195418bee3c5ecaeb2c0ab842af676940d9577a65c89192a5da6a4192f27cb6c6786d56,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38960891.mp3
2524,78d9b59b3bda7fa97ff467b35bd5818068f25586c63bd92e3624976090cc9be1d90ea44bab9225a30ac4ba17b5b23e8dcd5e442ffaa4571962ed94f12b50461e,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38964042.mp3
2525,78d9b59b3bda7fa97ff467b35bd5818068f25586c63bd92e3624976090cc9be1d90ea44bab9225a30ac4ba17b5b23e8dcd5e442ffaa4571962ed94f12b50461e,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38964043.mp3
2526,78d9b59b3bda7fa97ff467b35bd5818068f25586c63bd92e3624976090cc9be1d90ea44bab9225a30ac4ba17b5b23e8dcd5e442ffaa4571962ed94f12b50461e,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38964044.mp3
2527,78d9b59b3bda7fa97ff467b35bd5818068f25586c63bd92e3624976090cc9be1d90ea44bab9225a30ac4ba17b5b23e8dcd5e442ffaa4571962ed94f12b50461e,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38964045.mp3
2528,78d9b59b3bda7fa97ff467b35bd5818068f25586c63bd92e3624976090cc9be1d90ea44bab9225a30ac4ba17b5b23e8dcd5e442ffaa4571962ed94f12b50461e,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38964046.mp3
2529,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111472.mp3
2530,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111473.mp3
2531,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111474.mp3
2532,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111475.mp3
2533,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111477.mp3
2534,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111478.mp3
2535,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111479.mp3
2536,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111480.mp3
2537,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111481.mp3
2538,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111482.mp3
2539,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111483.mp3
2540,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111484.mp3
2541,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111485.mp3
2542,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111486.mp3
2543,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111487.mp3
2544,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111488.mp3
2545,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111489.mp3
2546,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111491.mp3
2547,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111492.mp3
2548,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111493.mp3
2549,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111494.mp3
2550,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111495.mp3
2551,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111496.mp3
2552,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111497.mp3
2553,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111498.mp3
2554,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111500.mp3
2555,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111501.mp3
2556,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111502.mp3
2557,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111503.mp3
2558,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111504.mp3
2559,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111505.mp3
2560,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111506.mp3
2561,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111507.mp3
2562,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111508.mp3
2563,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111509.mp3
2564,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111510.mp3
2565,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111512.mp3
2566,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111513.mp3
2567,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111514.mp3
2568,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111515.mp3
2569,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111516.mp3
2570,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111517.mp3
2571,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111519.mp3
2572,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111521.mp3
2573,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111522.mp3
2574,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111529.mp3
2575,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111530.mp3
2576,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111531.mp3
2577,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111532.mp3
2578,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111533.mp3
2579,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111534.mp3
2580,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111535.mp3
2581,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111536.mp3
2582,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111538.mp3
2583,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111540.mp3
2584,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111541.mp3
2585,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111542.mp3
2586,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111543.mp3
2587,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111544.mp3
2588,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111547.mp3
2589,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111552.mp3
2590,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111553.mp3
2591,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111554.mp3
2592,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111555.mp3
2593,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111556.mp3
2594,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111557.mp3
2595,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111558.mp3
2596,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111559.mp3
2597,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111560.mp3
2598,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111566.mp3
2599,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111567.mp3
2600,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111568.mp3
2601,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111569.mp3
2602,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111570.mp3
2603,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111581.mp3
2604,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111582.mp3
2605,535ad72466e1c3e78c590823995970a9901b2dbfbc52eb2318544ed75ba718f0946b95017eb1c81daed23d415bfaae0f1108a19c334c156dba1021ba44ddbd43,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_39111583.mp3
